Date,Close,High,Low,Open,Volume,Log_Return,Ann_Volatility_252d,Quality_Flag
1928-04-27,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,0.01072812301374576,,Incomplete_Volume
1928-04-30,19.75,19.75,19.75,19.75,0,0.0035505842161242733,,Incomplete_Volume
1928-05-01,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,0,0.001517869561565517,,Incomplete_Volume
1928-05-02,19.829999923706055,19.829999923706055,19.829999923706055,19.829999923706055,0,0.002524577775608226,,Incomplete_Volume
1928-05-03,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,0.005030210852781118,,Incomplete_Volume
1928-05-04,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,0.015434683573787909,,Incomplete_Volume
1928-05-07,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,0,0.008364136234745906,,Incomplete_Volume
1928-05-08,20.270000457763672,20.270000457763672,20.270000457763672,20.270000457763672,0,-0.006882986298402305,,Incomplete_Volume
1928-05-09,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,-0.001481149936343748,,Incomplete_Volume
1928-05-10,20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656,0,-0.0014833469960548011,,Incomplete_Volume
1928-05-11,20.360000610351562,20.360000610351562,20.360000610351562,20.360000610351562,0,0.007394735545477154,,Incomplete_Volume
1928-05-14,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,0,0.003921569803270698,,Incomplete_Volume
1928-05-15,20.389999389648438,20.389999389648438,20.389999389648438,20.389999389648438,0,-0.0024492368110711916,,Incomplete_Volume
1928-05-16,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0,-0.016815438951761207,,Incomplete_Volume
1928-05-17,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0,0.0034852712422047813,,Incomplete_Volume
1928-05-18,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0,-0.009990130956469646,,Incomplete_Volume
1928-05-21,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,-0.014665290450693584,,Incomplete_Volume
1928-05-22,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,-0.013849852160921767,,Incomplete_Volume
1928-05-23,19.75,19.75,19.75,19.75,0,0.01994437797227664,,Incomplete_Volume
1928-05-24,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,0.006057607452798978,,Incomplete_Volume
1928-05-25,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,0,0.0015086137611837155,,Incomplete_Volume
1928-05-28,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,0,-0.01672194674719014,,Incomplete_Volume
1928-05-29,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0,0.012693747690553129,,Incomplete_Volume
1928-05-31,20.0,20.0,20.0,20.0,0,0.009040760049514518,,Incomplete_Volume
1928-06-01,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0,0.003493874048686095,,Incomplete_Volume
1928-06-04,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,-0.013544248434483902,,Incomplete_Volume
1928-06-05,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0,0.002522127182624456,,Incomplete_Volume
1928-06-06,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0,-0.009617919393134456,,Incomplete_Volume
1928-06-07,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0,-0.0025464356249228076,,Incomplete_Volume
1928-06-08,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0,-0.012314150587403646,,Incomplete_Volume
1928-06-11,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,-0.03627207160762709,,Incomplete_Volume
1928-06-12,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,-0.018368973989460538,,Incomplete_Volume
1928-06-13,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,0,0.029548174054319306,,Incomplete_Volume
1928-06-14,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0,0.008434412320805482,,Incomplete_Volume
1928-06-15,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,0,-0.016406796926663077,,Incomplete_Volume
1928-06-18,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,0,-0.018309620713841512,,Incomplete_Volume
1928-06-19,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,-0.0032661687346202317,,Incomplete_Volume
1928-06-20,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,0,0.012462883782538906,,Incomplete_Volume
1928-06-21,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,0,-0.0005386603474101013,,Incomplete_Volume
1928-06-22,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0,-0.0010780890644957817,,Incomplete_Volume
1928-06-25,18.469999313354492,18.469999313354492,18.469999313354492,18.469999313354492,0,-0.0037828524840135764,,Incomplete_Volume
1928-06-26,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,0.011305692102840968,,Incomplete_Volume
1928-06-27,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,0,0.009589860429806137,,Incomplete_Volume
1928-06-28,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0,0.011073094041866667,,Incomplete_Volume
1928-06-29,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0,0.003663950526608757,,Incomplete_Volume
1928-07-02,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,0,-0.008394585072442288,,Incomplete_Volume
1928-07-03,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0.01620110531530869,,Incomplete_Volume
1928-07-05,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,0,0.009801400336349114,,Incomplete_Volume
1928-07-06,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438,0,-0.004630836938313355,,Incomplete_Volume
1928-07-09,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,0,0.0036035919343181677,,Incomplete_Volume
1928-07-10,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,-0.0015427506154611543,,Incomplete_Volume
1928-07-11,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,-0.02501430730667898,,Incomplete_Volume
1928-07-12,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,-0.007415356868370923,,Incomplete_Volume
1928-07-13,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,0,0.007942833618846675,,Incomplete_Volume
1928-07-16,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0,-0.013807883880126107,,Incomplete_Volume
1928-07-17,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0,0.005333264594575542,,Incomplete_Volume
1928-07-18,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0.012159888136305913,,Incomplete_Volume
1928-07-19,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,0,-0.002104204618884258,,Incomplete_Volume
1928-07-20,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0.0021042046188843233,,Incomplete_Volume
1928-07-23,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0,0.004718234125891796,,Incomplete_Volume
1928-07-24,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0,-0.0015703057854785536,,Incomplete_Volume
1928-07-25,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,0.005745673039429043,,Incomplete_Volume
1928-07-26,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,0,0.002081114571250138,,Incomplete_Volume
1928-07-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,0.00931203345039119,,Incomplete_Volume
1928-07-30,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,0.002571317325454518,,Incomplete_Volume
1928-07-31,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,-0.0020565050214902043,,Incomplete_Volume
1928-08-01,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,-0.000514812303964337,,Incomplete_Volume
1928-08-02,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0,-0.0046451775184858145,,Incomplete_Volume
1928-08-03,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,0.0015508241015336872,,Incomplete_Volume
1928-08-06,19.579999923706055,19.579999923706055,19.579999923706055,19.579999923706055,0,0.011299519830985965,,Incomplete_Volume
1928-08-07,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,-0.0046071314299230715,,Incomplete_Volume
1928-08-08,19.25,19.25,19.25,19.25,0,-0.012390441042123756,,Incomplete_Volume
1928-08-09,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0,0.0025939956465042147,,Incomplete_Volume
1928-08-10,19.25,19.25,19.25,19.25,0,-0.002593995646504269,,Incomplete_Volume
1928-08-13,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0.0020758136450846863,,Incomplete_Volume
1928-08-14,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,-0.008329134796732897,,Incomplete_Volume
1928-08-15,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,0.017617044535115933,,Incomplete_Volume
1928-08-16,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0,0.0071648872154995834,,Incomplete_Volume
1928-08-17,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438,0,0.0015286005165954504,,Incomplete_Volume
1928-08-20,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,0.006597388487629328,,Incomplete_Volume
1928-08-21,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0.012566136415407428,,Incomplete_Volume
1928-08-22,20.0,20.0,20.0,20.0,0,-0.0009995231984015918,,Incomplete_Volume
1928-08-23,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0.000999523198401636,,Incomplete_Volume
1928-08-24,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,0,0.015857601369884122,,Incomplete_Volume
1928-08-27,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,0.0019645884930371764,,Incomplete_Volume
1928-08-28,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,0,0.007820262457996073,,Incomplete_Volume
1928-08-29,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055,0,0.001945477625404611,,Incomplete_Volume
1928-08-30,20.610000610351562,20.610000610351562,20.610000610351562,20.610000610351562,0,0.001456697817993298,,Incomplete_Volume
1928-08-31,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0,0.0125363367848298,,Incomplete_Volume
1928-09-04,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492,0,0.004780050868107697,,Incomplete_Volume
1928-09-05,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0,0.004757401162551608,,Incomplete_Volume
1928-09-06,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0,-0.006188982385622518,,Incomplete_Volume
1928-09-07,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0,0.007137770779190968,,Incomplete_Volume
1928-09-10,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0,-0.008093358882105424,,Incomplete_Volume
1928-09-11,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055,0,0.007619077210244002,,Incomplete_Volume
1928-09-12,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,0.0037878797250465103,,Incomplete_Volume
1928-09-13,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,-0.0009456482087403898,,Incomplete_Volume
1928-09-14,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0.0,,Incomplete_Volume
1928-09-17,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0,0.008947577336211402,,Incomplete_Volume
1928-09-18,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,-0.007057174324484249,,Incomplete_Volume
1928-09-19,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0.0,,Incomplete_Volume
1928-09-20,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,0.001886746245486883,,Incomplete_Volume
1928-09-21,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,0.006575941839080687,,Incomplete_Volume
1928-09-24,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0,0.0032717810595674908,,Incomplete_Volume
1928-09-25,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,-0.0009337282514261784,,Incomplete_Volume
1928-09-26,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0,-0.0004671912725290098,,Incomplete_Volume
1928-09-27,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0,-0.012697112291777071,,Incomplete_Volume
1928-09-28,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0.0004731596598699349,,Incomplete_Volume
1928-10-01,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,0.010353091096294852,,Incomplete_Volume
1928-10-02,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,-0.0046926589868595886,,Incomplete_Volume
1928-10-03,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,-0.0032979861961527023,,Incomplete_Volume
1928-10-04,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,0.00329798619615264,,Incomplete_Volume
1928-10-05,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,-0.0018832828522211483,,Incomplete_Volume
1928-10-08,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,0,-0.005197210054283955,,Incomplete_Volume
1928-10-09,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0.0033104638087971417,,Incomplete_Volume
1928-10-10,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,0.01080074089270915,,Incomplete_Volume
1928-10-11,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,0,0.004659858445709715,,Incomplete_Volume
1928-10-15,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,0.006487482908293591,,Incomplete_Volume
1928-10-16,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0,0.003228026623571096,,Incomplete_Volume
1928-10-17,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,0.003217727520247229,,Incomplete_Volume
1928-10-18,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0,0.0022919668908611074,,Incomplete_Volume
1928-10-19,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0,0.005479417087319197,,Incomplete_Volume
1928-10-22,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,-0.006854019223934487,,Incomplete_Volume
1928-10-23,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,0.0063986185525274,,Incomplete_Volume
1928-10-24,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0.0018206198789773385,,Incomplete_Volume
1928-10-25,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0,-0.003644647515147278,,Incomplete_Volume
1928-10-26,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,-0.011937709814421636,,Incomplete_Volume
1928-10-29,22.0,22.0,22.0,22.0,0,0.0160370165296659,,Incomplete_Volume
1928-10-30,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0,-0.010969020852107306,,Incomplete_Volume
1928-10-31,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,-0.00368324185838955,,Incomplete_Volume
1928-11-01,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0.01419760351039977,,Incomplete_Volume
1928-11-02,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,-0.0018206198789774083,,Incomplete_Volume
1928-11-05,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0.01312528481169063,,Incomplete_Volume
1928-11-07,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0.0,,Incomplete_Volume
1928-11-08,22.389999389648438,22.389999389648438,22.389999389648438,22.389999389648438,0,0.006721944259723678,,Incomplete_Volume
1928-11-09,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,0,0.007120628764795741,,Incomplete_Volume
1928-11-12,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,0.012778359353088575,,Incomplete_Volume
1928-11-13,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0.0030600983365457126,,Incomplete_Volume
1928-11-14,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0.0,,Incomplete_Volume
1928-11-15,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0,0.005224253842770505,,Incomplete_Volume
1928-11-16,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0.014655440813624075,,Incomplete_Volume
1928-11-19,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0.0,,Incomplete_Volume
1928-11-20,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0,0.008521519538923257,,Incomplete_Volume
1928-11-21,23.219999313354492,23.219999313354492,23.219999313354492,23.219999313354492,0,-0.014960757301955271,,Incomplete_Volume
1928-11-22,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,0,0.012837195794718828,,Incomplete_Volume
1928-11-23,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,0,0.007623937839456007,,Incomplete_Volume
1928-11-26,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0,0.004210468288525892,,Incomplete_Volume
